,age,length_of_service,STATUS,BUSINESS_UNIT,hierarchy_job,population_category,gender_short_F,gender_short_M,department_service_Business,department_service_Customer
630,58,17,1,1,1,0,0,1,1,0
631,59,18,1,1,1,0,0,1,1,0
632,57,16,1,0,0,2,1,0,1,0
633,58,17,1,0,0,2,1,0,1,0
634,59,18,1,0,0,2,1,0,1,0
635,60,19,1,0,0,2,1,0,1,0
636,61,20,1,0,0,2,1,0,1,0
637,62,21,1,0,0,2,1,0,1,0
638,63,22,1,0,0,2,1,0,1,0
639,64,23,1,0,0,2,1,0,1,0
640,57,16,1,1,1,1,1,0,1,0
641,58,17,1,1,1,1,1,0,1,0
642,59,18,1,1,1,1,1,0,1,0
643,60,19,1,1,1,1,1,0,1,0
644,61,20,1,1,1,1,1,0,1,0
645,62,21,1,1,1,1,1,0,1,0
646,63,22,1,1,1,1,1,0,1,0
647,64,23,1,1,1,1,1,0,1,0
648,57,16,1,1,1,1,0,1,0,1
649,58,17,1,1,1,1,0,1,0,1
650,59,18,1,1,1,1,0,1,0,1
651,57,16,1,1,1,1,1,0,0,1
652,58,17,1,1,1,1,1,0,0,1
653,59,18,1,1,1,1,1,0,0,1
654,60,19,1,1,1,1,1,0,0,1
655,61,20,1,1,1,1,1,0,0,1
656,62,21,1,1,1,1,1,0,0,1
657,63,22,1,1,1,1,1,0,0,1
658,64,23,1,1,1,1,1,0,0,1
659,57,16,1,0,0,2,0,1,1,0
660,57,16,1,0,0,2,1,0,1,0
661,58,17,1,0,0,2,1,0,1,0
662,59,18,1,0,0,2,1,0,1,0
663,60,19,1,0,0,2,1,0,1,0
664,61,20,1,0,0,2,1,0,1,0
665,62,21,1,0,0,2,1,0,1,0
666,63,22,1,0,0,2,1,0,1,0
667,64,23,1,0,0,2,1,0,1,0
668,57,16,1,0,0,2,0,1,1,0
669,58,17,1,0,0,2,0,1,1,0
670,59,18,1,0,0,2,0,1,1,0
671,57,16,1,0,0,2,0,1,1,0
672,58,17,1,0,0,2,0,1,1,0
673,59,18,1,0,0,2,0,1,1,0
674,57,16,1,0,0,2,0,1,1,0
675,58,17,1,0,0,2,0,1,1,0
676,59,18,1,0,0,2,0,1,1,0
677,57,16,1,1,1,2,1,0,0,1
678,58,17,1,1,1,2,1,0,0,1
679,59,18,1,1,1,2,1,0,0,1
680,60,19,1,1,1,2,1,0,0,1
681,61,20,1,1,1,2,1,0,0,1
682,62,21,1,1,1,2,1,0,0,1
683,63,22,1,1,1,2,1,0,0,1
684,64,23,1,1,1,2,1,0,0,1
685,57,16,1,1,0,1,1,0,0,1
686,58,17,1,1,0,1,1,0,0,1
687,59,18,1,1,0,1,1,0,0,1
688,60,19,1,1,0,1,1,0,0,1
689,61,20,1,1,0,1,1,0,0,1
690,62,21,1,1,0,1,1,0,0,1
691,63,22,1,1,0,1,1,0,0,1
692,64,23,1,1,0,1,1,0,0,1
693,57,16,1,1,1,0,1,0,1,0
694,58,17,1,1,1,0,1,0,1,0
695,59,18,1,1,1,0,1,0,1,0
696,60,19,1,1,1,0,1,0,1,0
697,61,20,1,1,1,0,1,0,1,0
698,62,21,1,1,1,0,1,0,1,0
699,63,22,1,1,1,0,1,0,1,0
700,64,23,1,1,1,0,1,0,1,0
701,57,16,1,1,1,2,1,0,0,1
702,58,17,1,1,1,2,1,0,0,1
703,59,18,1,1,1,2,1,0,0,1
704,60,19,1,1,1,2,1,0,0,1
705,61,20,1,1,1,2,1,0,0,1
706,62,21,1,1,1,2,1,0,0,1
707,63,22,1,1,1,2,1,0,0,1
708,64,23,1,1,1,2,1,0,0,1
709,57,16,1,1,0,2,0,1,0,1
710,58,17,1,1,0,2,0,1,0,1
711,59,18,1,1,0,2,0,1,0,1
712,57,16,1,1,1,1,1,0,0,1
713,58,17,1,1,1,1,1,0,0,1
714,59,18,1,1,1,1,1,0,0,1
715,60,19,1,1,1,1,1,0,0,1
716,61,20,1,1,1,1,1,0,0,1
717,62,21,1,1,1,1,1,0,0,1
718,63,22,1,1,1,1,1,0,0,1
719,64,23,1,1,1,1,1,0,0,1
720,57,16,1,0,0,2,1,0,1,0
721,58,17,1,0,0,2,1,0,1,0
722,59,18,1,0,0,2,1,0,1,0
723,60,19,1,0,0,2,1,0,1,0
724,61,20,1,0,0,2,1,0,1,0
725,62,21,1,0,0,2,1,0,1,0
726,63,22,1,0,0,2,1,0,1,0
727,64,23,1,0,0,2,1,0,1,0
728,57,16,1,0,0,2,1,0,1,0
729,58,17,1,0,0,2,1,0,1,0
730,59,18,1,0,0,2,1,0,1,0
731,60,19,1,0,0,2,1,0,1,0
732,61,20,1,0,0,2,1,0,1,0
733,62,21,1,0,0,2,1,0,1,0
734,63,22,1,0,0,2,1,0,1,0
735,64,23,1,0,0,2,1,0,1,0
736,57,16,1,1,0,2,1,0,0,1
737,58,17,1,1,0,2,1,0,0,1
738,59,18,1,1,0,2,1,0,0,1
739,60,19,1,1,0,2,1,0,0,1
740,61,20,1,1,0,2,1,0,0,1
741,62,21,1,1,0,2,1,0,0,1
742,63,22,1,1,0,2,1,0,0,1
743,64,23,1,1,0,2,1,0,0,1
744,57,16,1,0,0,2,1,0,1,0
745,58,17,1,0,0,2,1,0,1,0
746,59,18,1,0,0,2,1,0,1,0
747,60,19,1,0,0,2,1,0,1,0
748,61,20,1,0,0,2,1,0,1,0
749,62,21,1,0,0,2,1,0,1,0
750,63,22,1,0,0,2,1,0,1,0
751,64,23,1,0,0,2,1,0,1,0
752,57,16,1,1,1,1,1,0,1,0
753,58,17,1,1,1,1,1,0,1,0
754,59,18,1,1,1,1,1,0,1,0
755,60,19,1,1,1,1,1,0,1,0
756,61,20,1,1,1,1,1,0,1,0
757,62,21,1,1,1,1,1,0,1,0
758,63,22,1,1,1,1,1,0,1,0
759,64,23,1,1,1,1,1,0,1,0
760,57,16,1,1,1,1,0,1,0,1
761,58,17,1,1,1,1,0,1,0,1
762,59,18,1,1,1,1,0,1,0,1
763,56,16,1,1,1,2,1,0,1,0
764,57,17,1,1,1,2,1,0,1,0
765,58,18,1,1,1,2,1,0,1,0
766,59,19,1,1,1,2,1,0,1,0
767,60,20,1,1,1,2,1,0,1,0
768,61,21,1,1,1,2,1,0,1,0
769,62,22,1,1,1,2,1,0,1,0
770,63,23,1,1,1,2,1,0,1,0
771,64,24,1,1,1,2,1,0,1,0
772,56,16,1,0,0,2,1,0,1,0
773,57,17,1,0,0,2,1,0,1,0
774,58,18,1,0,0,2,1,0,1,0
775,59,19,1,0,0,2,1,0,1,0
776,60,20,1,0,0,2,1,0,1,0
777,61,21,1,0,0,2,1,0,1,0
778,62,22,1,0,0,2,1,0,1,0
779,63,23,1,0,0,2,1,0,1,0
780,64,24,1,0,0,2,1,0,1,0
781,56,16,1,0,0,2,0,1,1,0
782,57,17,1,0,0,2,0,1,1,0
783,58,18,1,0,0,2,0,1,1,0
784,59,19,1,0,0,2,0,1,1,0
785,56,16,1,1,1,2,1,0,0,1
786,57,17,1,1,1,2,1,0,0,1
787,58,18,1,1,1,2,1,0,0,1
788,59,19,1,1,1,2,1,0,0,1
789,60,20,1,1,1,2,1,0,0,1
790,61,21,1,1,1,2,1,0,0,1
791,62,22,1,1,1,2,1,0,0,1
792,63,23,1,1,1,2,1,0,0,1
793,64,24,1,1,1,2,1,0,0,1
794,56,16,1,0,0,2,0,1,1,0
795,57,17,1,0,0,2,0,1,1,0
796,58,18,1,0,0,2,0,1,1,0
797,59,19,1,0,0,2,0,1,1,0
798,56,16,1,0,0,2,1,0,1,0
799,57,17,1,0,0,2,1,0,1,0
800,58,18,1,0,0,2,1,0,1,0
801,59,19,1,0,0,2,1,0,1,0
802,60,20,1,0,0,2,1,0,1,0
803,61,21,1,0,0,2,1,0,1,0
804,62,22,1,0,0,2,1,0,1,0
805,63,23,1,0,0,2,1,0,1,0
806,64,24,1,0,0,2,1,0,1,0
807,56,16,1,1,0,1,1,0,0,1
808,57,17,1,1,0,1,1,0,0,1
809,58,18,1,1,0,1,1,0,0,1
810,59,19,1,1,0,1,1,0,0,1
811,60,20,1,1,0,1,1,0,0,1
812,61,21,1,1,0,1,1,0,0,1
813,62,22,1,1,0,1,1,0,0,1
814,63,23,1,1,0,1,1,0,0,1
815,64,24,1,1,0,1,1,0,0,1
816,56,16,1,1,0,2,0,1,0,1
817,57,17,1,1,0,2,0,1,0,1
818,58,18,1,1,0,2,0,1,0,1
819,59,19,1,1,0,2,0,1,0,1
820,56,16,1,0,0,2,0,1,1,0
821,57,17,1,0,0,2,0,1,1,0
822,58,18,1,0,0,2,0,1,1,0
823,59,19,1,0,0,2,0,1,1,0
824,56,16,1,1,1,1,1,0,0,1
825,57,17,1,1,1,1,1,0,0,1
826,58,18,1,1,1,1,1,0,0,1
827,59,19,1,1,1,1,1,0,0,1
828,60,20,1,1,1,1,1,0,0,1
829,61,21,1,1,1,1,1,0,0,1
830,62,22,1,1,1,1,1,0,0,1
831,63,23,1,1,1,1,1,0,0,1
832,64,24,1,1,1,1,1,0,0,1
833,56,16,1,1,0,1,0,1,0,1
834,57,17,1,1,0,1,0,1,0,1
835,58,18,1,1,0,1,0,1,0,1
836,59,19,1,1,0,1,0,1,0,1
837,56,16,1,0,0,2,1,0,1,0
838,57,17,1,0,0,2,1,0,1,0
839,58,18,1,0,0,2,1,0,1,0
840,59,19,1,0,0,2,1,0,1,0
841,60,20,1,0,0,2,1,0,1,0
842,61,21,1,0,0,2,1,0,1,0
843,62,22,1,0,0,2,1,0,1,0
844,63,23,1,0,0,2,1,0,1,0
845,64,24,1,0,0,2,1,0,1,0
846,56,16,1,1,1,1,1,0,0,1
847,57,17,1,1,1,1,1,0,0,1
848,58,18,1,1,1,1,1,0,0,1
849,59,19,1,1,1,1,1,0,0,1
850,60,20,1,1,1,1,1,0,0,1
851,61,21,1,1,1,1,1,0,0,1
852,62,22,1,1,1,1,1,0,0,1
853,63,23,1,1,1,1,1,0,0,1
854,64,24,1,1,1,1,1,0,0,1
855,56,16,1,0,0,2,0,1,1,0
856,57,17,1,0,0,2,0,1,1,0
857,58,18,1,0,0,2,0,1,1,0
858,59,19,1,0,0,2,0,1,1,0
859,56,16,1,1,1,1,0,1,0,1
860,57,17,1,1,1,1,0,1,0,1
861,58,18,1,1,1,1,0,1,0,1
862,59,19,1,1,1,1,0,1,0,1
863,56,16,1,0,0,2,1,0,1,0
864,57,17,1,0,0,2,1,0,1,0
865,58,18,1,0,0,2,1,0,1,0
866,59,19,1,0,0,2,1,0,1,0
867,60,20,1,0,0,2,1,0,1,0
868,61,21,1,0,0,2,1,0,1,0
869,62,22,1,0,0,2,1,0,1,0
870,63,23,1,0,0,2,1,0,1,0
871,64,24,1,0,0,2,1,0,1,0
872,56,16,1,1,0,1,1,0,0,1
873,57,17,1,1,0,1,1,0,0,1
874,58,18,1,1,0,1,1,0,0,1
875,59,19,1,1,0,1,1,0,0,1
876,60,20,1,1,0,1,1,0,0,1
877,61,21,1,1,0,1,1,0,0,1
878,62,22,1,1,0,1,1,0,0,1
879,63,23,1,1,0,1,1,0,0,1
880,64,24,1,1,0,1,1,0,0,1
881,56,16,1,1,1,1,1,0,0,1
882,57,17,1,1,1,1,1,0,0,1
883,58,18,1,1,1,1,1,0,0,1
884,59,19,1,1,1,1,1,0,0,1
885,60,20,1,1,1,1,1,0,0,1
886,61,21,1,1,1,1,1,0,0,1
887,62,22,1,1,1,1,1,0,0,1
888,63,23,1,1,1,1,1,0,0,1
889,64,24,1,1,1,1,1,0,0,1
890,56,16,1,0,0,2,1,0,1,0
891,57,17,1,0,0,2,1,0,1,0
892,58,18,1,0,0,2,1,0,1,0
893,59,19,1,0,0,2,1,0,1,0
894,60,20,1,0,0,2,1,0,1,0
895,61,21,1,0,0,2,1,0,1,0
896,62,22,1,0,0,2,1,0,1,0
897,63,23,1,0,0,2,1,0,1,0
898,64,24,1,0,0,2,1,0,1,0
899,56,16,1,1,1,0,0,1,0,1
900,57,17,1,1,1,0,0,1,0,1
901,58,18,1,1,1,0,0,1,0,1
902,59,19,1,1,1,0,0,1,0,1
903,56,16,1,1,0,1,1,0,0,1
904,57,17,1,1,0,1,1,0,0,1
905,58,18,1,1,0,1,1,0,0,1
906,59,19,1,1,0,1,1,0,0,1
907,60,20,1,1,0,1,1,0,0,1
908,61,21,1,1,0,1,1,0,0,1
909,62,22,1,1,0,1,1,0,0,1
910,63,23,1,1,0,1,1,0,0,1
911,56,16,1,1,1,2,0,1,0,1
912,57,17,1,1,1,2,0,1,0,1
913,58,18,1,1,1,2,0,1,0,1
914,59,19,1,1,1,2,0,1,0,1
915,56,16,1,1,1,2,1,0,0,1
916,57,17,1,1,1,2,1,0,0,1
917,58,18,1,1,1,2,1,0,0,1
918,59,19,1,1,1,2,1,0,0,1
919,60,20,1,1,1,2,1,0,0,1
920,61,21,1,1,1,2,1,0,0,1
921,62,22,1,1,1,2,1,0,0,1
922,63,23,1,1,1,2,1,0,0,1
923,64,24,1,1,1,2,1,0,0,1
924,56,16,1,1,0,2,1,0,0,1
925,57,17,1,1,0,2,1,0,0,1
926,58,18,1,1,0,2,1,0,0,1
927,59,19,1,1,0,2,1,0,0,1
928,60,20,1,1,0,2,1,0,0,1
929,61,21,1,1,0,2,1,0,0,1
930,62,22,1,1,0,2,1,0,0,1
931,63,23,1,1,0,2,1,0,0,1
932,64,24,1,1,0,2,1,0,0,1
933,56,16,1,1,0,2,0,1,0,1
934,57,17,1,1,0,2,0,1,0,1
935,58,18,1,1,0,2,0,1,0,1
936,59,19,1,1,0,2,0,1,0,1
937,56,16,1,0,0,2,0,1,1,0
938,57,17,1,0,0,2,0,1,1,0
939,58,18,1,0,0,2,0,1,1,0
940,59,19,1,0,0,2,0,1,1,0
941,56,16,1,1,1,1,1,0,0,1
942,57,17,1,1,1,1,1,0,0,1
943,58,18,1,1,1,1,1,0,0,1
944,59,19,1,1,1,1,1,0,0,1
945,60,20,1,1,1,1,1,0,0,1
946,61,21,1,1,1,1,1,0,0,1
947,62,22,1,1,1,1,1,0,0,1
948,63,23,1,1,1,1,1,0,0,1
949,64,24,1,1,1,1,1,0,0,1
950,56,16,1,1,0,1,0,1,0,1
951,57,17,1,1,0,1,0,1,0,1
952,58,18,1,1,0,1,0,1,0,1
953,59,19,1,1,0,1,0,1,0,1
954,56,16,1,1,0,2,0,1,0,1
955,57,17,1,1,0,2,0,1,0,1
956,58,18,1,1,0,2,0,1,0,1
957,59,19,1,1,0,2,0,1,0,1
958,56,16,1,1,0,1,0,1,0,1
959,57,17,1,1,0,1,0,1,0,1
960,58,18,1,1,0,1,0,1,0,1
961,59,19,1,1,0,1,0,1,0,1
962,56,16,1,1,1,1,1,0,0,1
963,57,17,1,1,1,1,1,0,0,1
964,58,18,1,1,1,1,1,0,0,1
965,59,19,1,1,1,1,1,0,0,1
966,60,20,1,1,1,1,1,0,0,1
967,61,21,1,1,1,1,1,0,0,1
968,62,22,1,1,1,1,1,0,0,1
969,63,23,1,1,1,1,1,0,0,1
970,64,24,1,1,1,1,1,0,0,1
971,56,16,1,0,0,2,0,1,1,0
972,57,17,1,0,0,2,0,1,1,0
973,58,18,1,0,0,2,0,1,1,0
974,59,19,1,0,0,2,0,1,1,0
975,56,16,1,0,0,2,1,0,1,0
976,57,17,1,0,0,2,1,0,1,0
977,58,18,1,0,0,2,1,0,1,0
978,59,19,1,0,0,2,1,0,1,0
979,60,20,1,0,0,2,1,0,1,0
980,61,21,1,0,0,2,1,0,1,0
981,62,22,1,0,0,2,1,0,1,0
982,63,23,1,0,0,2,1,0,1,0
983,64,24,1,0,0,2,1,0,1,0
984,56,16,1,1,1,1,1,0,0,1
985,57,17,1,1,1,1,1,0,0,1
986,58,18,1,1,1,1,1,0,0,1
987,59,19,1,1,1,1,1,0,0,1
988,60,20,1,1,1,1,1,0,0,1
989,61,21,1,1,1,1,1,0,0,1
990,62,22,1,1,1,1,1,0,0,1
991,63,23,1,1,1,1,1,0,0,1
992,64,24,1,1,1,1,1,0,0,1
993,56,16,1,0,0,2,0,1,1,0
994,57,17,1,0,0,2,0,1,1,0
995,58,18,1,0,0,2,0,1,1,0
996,59,19,1,0,0,2,0,1,1,0
997,56,16,1,1,0,2,1,0,0,1
998,57,17,1,1,0,2,1,0,0,1
999,58,18,1,1,0,2,1,0,0,1
1000,59,19,1,1,0,2,1,0,0,1
1001,60,20,1,1,0,2,1,0,0,1
1002,61,21,1,1,0,2,1,0,0,1
1003,62,22,1,1,0,2,1,0,0,1
1004,63,23,1,1,0,2,1,0,0,1
1005,64,24,1,1,0,2,1,0,0,1
1006,56,16,1,1,1,1,1,0,0,1
1007,57,17,1,1,1,1,1,0,0,1
1008,58,18,1,1,1,1,1,0,0,1
1009,59,19,1,1,1,1,1,0,0,1
1010,60,20,1,1,1,1,1,0,0,1
1011,61,21,1,1,1,1,1,0,0,1
1012,62,22,1,1,1,1,1,0,0,1
1013,63,23,1,1,1,1,1,0,0,1
1014,64,24,1,1,1,1,1,0,0,1
1015,56,16,1,1,0,2,0,1,0,1
1016,57,17,1,1,0,2,0,1,0,1
1017,58,18,1,1,0,2,0,1,0,1
1018,59,19,1,1,0,2,0,1,0,1
1019,56,16,1,0,0,2,1,0,1,0
1020,57,17,1,0,0,2,1,0,1,0
1021,58,18,1,0,0,2,1,0,1,0
1022,59,19,1,0,0,2,1,0,1,0
1023,60,20,1,0,0,2,1,0,1,0
1024,61,21,1,0,0,2,1,0,1,0
1025,62,22,1,0,0,2,1,0,1,0
1026,63,23,1,0,0,2,1,0,1,0
1027,64,24,1,0,0,2,1,0,1,0
1028,56,16,1,1,1,0,0,1,0,1
1029,57,17,1,1,1,0,0,1,0,1
1030,58,18,1,1,1,0,0,1,0,1
1031,59,19,1,1,1,0,0,1,0,1
1032,56,16,1,1,0,0,0,1,0,1
1033,57,17,1,1,0,0,0,1,0,1
1034,58,18,1,1,0,0,0,1,0,1
1035,59,19,1,1,0,0,0,1,0,1
1036,56,16,1,1,0,2,0,1,0,1
1037,57,17,1,1,0,2,0,1,0,1
1038,58,18,1,1,0,2,0,1,0,1
1039,59,19,1,1,0,2,0,1,0,1
1040,56,16,1,0,0,2,1,0,1,0
1041,57,17,1,0,0,2,1,0,1,0
1042,58,18,1,0,0,2,1,0,1,0
1043,59,19,1,0,0,2,1,0,1,0
1044,60,20,1,0,0,2,1,0,1,0
1045,61,21,1,0,0,2,1,0,1,0
1046,62,22,1,0,0,2,1,0,1,0
1047,63,23,1,0,0,2,1,0,1,0
1048,64,24,1,0,0,2,1,0,1,0
1049,56,16,1,0,0,2,1,0,1,0
1050,57,17,1,0,0,2,1,0,1,0
1051,58,18,1,0,0,2,1,0,1,0
1052,59,19,1,0,0,2,1,0,1,0
1053,60,20,1,0,0,2,1,0,1,0
1054,61,21,1,0,0,2,1,0,1,0
1055,62,22,1,0,0,2,1,0,1,0
1056,63,23,1,0,0,2,1,0,1,0
1057,64,24,1,0,0,2,1,0,1,0
1058,56,16,1,1,1,1,1,0,0,1
1059,57,17,1,1,1,1,1,0,0,1
1060,58,18,1,1,1,1,1,0,0,1
1061,59,19,1,1,1,1,1,0,0,1
1062,60,20,1,1,1,1,1,0,0,1
1063,61,21,1,1,1,1,1,0,0,1
1064,62,22,1,1,1,1,1,0,0,1
1065,63,23,1,1,1,1,1,0,0,1
1066,64,24,1,1,1,1,1,0,0,1
1067,56,16,1,1,1,1,0,1,0,1
1068,57,17,1,1,1,1,0,1,0,1
1069,58,18,1,1,1,1,0,1,0,1
1070,59,19,1,1,1,1,0,1,0,1
1071,56,16,1,1,0,2,0,1,0,1
1072,57,17,1,1,0,2,0,1,0,1
1073,58,18,1,1,0,2,0,1,0,1
1074,59,19,1,1,0,2,0,1,0,1
1075,56,16,1,1,0,2,0,1,0,1
1076,57,17,1,1,0,2,0,1,0,1
1077,58,18,1,1,0,2,0,1,0,1
1078,59,19,1,1,0,2,0,1,0,1
1079,56,16,1,1,1,1,1,0,0,1
1080,57,17,1,1,1,1,1,0,0,1
1081,58,18,1,1,1,1,1,0,0,1
1082,59,19,1,1,1,1,1,0,0,1
1083,60,20,1,1,1,1,1,0,0,1
1084,61,21,1,1,1,1,1,0,0,1
1085,62,22,1,1,1,1,1,0,0,1
1086,63,23,1,1,1,1,1,0,0,1
1087,64,24,1,1,1,1,1,0,0,1
1088,56,16,1,1,0,2,0,1,0,1
1089,57,17,1,1,0,2,0,1,0,1
1090,58,18,1,1,0,2,0,1,0,1
1091,59,19,1,1,0,2,0,1,0,1
1092,56,16,1,1,1,1,1,0,0,1
1093,57,17,1,1,1,1,1,0,0,1
1094,58,18,1,1,1,1,1,0,0,1
1095,59,19,1,1,1,1,1,0,0,1
1096,60,20,1,1,1,1,1,0,0,1
1097,61,21,1,1,1,1,1,0,0,1
1098,62,22,1,1,1,1,1,0,0,1
1099,63,23,1,1,1,1,1,0,0,1
1100,64,24,1,1,1,1,1,0,0,1
1101,56,16,1,1,1,1,0,1,0,1
1102,57,17,1,1,1,1,0,1,0,1
1103,58,18,1,1,1,1,0,1,0,1
1104,59,19,1,1,1,1,0,1,0,1
1105,56,16,1,0,0,2,1,0,1,0
1106,57,17,1,0,0,2,1,0,1,0
1107,58,18,1,0,0,2,1,0,1,0
1108,59,19,1,0,0,2,1,0,1,0
1109,60,20,1,0,0,2,1,0,1,0
1110,61,21,1,0,0,2,1,0,1,0
1111,62,22,1,0,0,2,1,0,1,0
1112,63,23,1,0,0,2,1,0,1,0
1113,64,24,1,0,0,2,1,0,1,0
1114,56,16,1,1,1,0,0,1,0,1
1115,57,17,1,1,1,0,0,1,0,1
1116,58,18,1,1,1,0,0,1,0,1
1117,59,19,1,1,1,0,0,1,0,1
1118,56,16,1,0,0,2,1,0,1,0
1119,57,17,1,0,0,2,1,0,1,0
1120,58,18,1,0,0,2,1,0,1,0
1121,59,19,1,0,0,2,1,0,1,0
1122,60,20,1,0,0,2,1,0,1,0
1123,61,21,1,0,0,2,1,0,1,0
1124,62,22,1,0,0,2,1,0,1,0
1125,63,23,1,0,0,2,1,0,1,0
1126,64,24,1,0,0,2,1,0,1,0
1127,56,16,1,1,1,1,1,0,0,1
1128,57,17,1,1,1,1,1,0,0,1
1129,58,18,1,1,1,1,1,0,0,1
1130,59,19,1,1,1,1,1,0,0,1
1131,60,20,1,1,1,1,1,0,0,1
1132,61,21,1,1,1,1,1,0,0,1
1133,62,22,1,1,1,1,1,0,0,1
1134,63,23,1,1,1,1,1,0,0,1
1135,64,24,1,1,1,1,1,0,0,1
1136,56,16,1,0,0,2,0,1,1,0
1137,57,17,1,0,0,2,0,1,1,0
1138,58,18,1,0,0,2,0,1,1,0
1139,59,19,1,0,0,2,0,1,1,0
1140,56,16,1,0,0,2,0,1,1,0
1141,57,17,1,0,0,2,0,1,1,0
1142,58,18,1,0,0,2,0,1,1,0
1143,59,19,1,0,0,2,0,1,1,0
1144,56,16,1,0,0,2,1,0,1,0
1145,57,17,1,0,0,2,1,0,1,0
1146,58,18,1,0,0,2,1,0,1,0
1147,59,19,1,0,0,2,1,0,1,0
1148,60,20,1,0,0,2,1,0,1,0
1149,61,21,1,0,0,2,1,0,1,0
1150,62,22,1,0,0,2,1,0,1,0
1151,63,23,1,0,0,2,1,0,1,0
1152,64,24,1,0,0,2,1,0,1,0
1153,56,16,1,1,1,2,0,1,0,1
1154,57,17,1,1,1,2,0,1,0,1
1155,58,18,1,1,1,2,0,1,0,1
1156,59,19,1,1,1,2,0,1,0,1
1157,56,16,1,1,0,2,0,1,0,1
1158,57,17,1,1,0,2,0,1,0,1
1159,58,18,1,1,0,2,0,1,0,1
1160,59,19,1,1,0,2,0,1,0,1
1161,56,16,1,1,1,2,1,0,1,0
1162,57,17,1,1,1,2,1,0,1,0
1163,58,18,1,1,1,2,1,0,1,0
1164,59,19,1,1,1,2,1,0,1,0
1165,60,20,1,1,1,2,1,0,1,0
1166,61,21,1,1,1,2,1,0,1,0
1167,62,22,1,1,1,2,1,0,1,0
1168,63,23,1,1,1,2,1,0,1,0
1169,64,24,1,1,1,2,1,0,1,0
1170,56,16,1,1,0,2,0,1,0,1
1171,57,17,1,1,0,2,0,1,0,1
1172,58,18,1,1,0,2,0,1,0,1
1173,59,19,1,1,0,2,0,1,0,1
1174,56,16,1,1,1,2,0,1,0,1
1175,57,17,1,1,1,2,0,1,0,1
1176,58,18,1,1,1,2,0,1,0,1
1177,59,19,1,1,1,2,0,1,0,1
1178,56,16,1,1,1,2,1,0,0,1
1179,57,17,1,1,1,2,1,0,0,1
1180,58,18,1,1,1,2,1,0,0,1
1181,59,19,1,1,1,2,1,0,0,1
1182,60,20,1,1,1,2,1,0,0,1
1183,61,21,1,1,1,2,1,0,0,1
1184,62,22,1,1,1,2,1,0,0,1
1185,63,23,1,1,1,2,1,0,0,1
1186,64,24,1,1,1,2,1,0,0,1
1187,56,16,1,1,1,0,0,1,1,0
1188,57,17,1,1,1,0,0,1,1,0
1189,58,18,1,1,1,0,0,1,1,0
1190,59,19,1,1,1,0,0,1,1,0
1191,60,20,1,1,1,0,0,1,1,0
1192,61,21,1,1,1,0,0,1,1,0
1193,62,22,1,1,1,0,0,1,1,0
1194,63,23,1,1,1,0,0,1,1,0
1195,56,16,1,1,1,1,1,0,1,0
1196,57,17,1,1,1,1,1,0,1,0
1197,58,18,1,1,1,1,1,0,1,0
1198,59,19,1,1,1,1,1,0,1,0
1199,60,20,1,1,1,1,1,0,1,0
1200,61,21,1,1,1,1,1,0,1,0
1201,62,22,1,1,1,1,1,0,1,0
1202,63,23,1,1,1,1,1,0,1,0
1203,64,24,1,1,1,1,1,0,1,0
1204,56,16,1,1,0,2,1,0,0,1
1205,57,17,1,1,0,2,1,0,0,1
1206,58,18,1,1,0,2,1,0,0,1
1207,59,19,1,1,0,2,1,0,0,1
1208,60,20,1,1,0,2,1,0,0,1
1209,61,21,1,1,0,2,1,0,0,1
1210,62,22,1,1,0,2,1,0,0,1
1211,63,23,1,1,0,2,1,0,0,1
1212,64,24,1,1,0,2,1,0,0,1
1213,56,16,1,1,0,2,1,0,0,1
1214,57,17,1,1,0,2,1,0,0,1
1215,58,18,1,1,0,2,1,0,0,1
1216,59,19,1,1,0,2,1,0,0,1
1217,60,20,1,1,0,2,1,0,0,1
1218,61,21,1,1,0,2,1,0,0,1
1219,62,22,1,1,0,2,1,0,0,1
1220,63,23,1,1,0,2,1,0,0,1
1221,64,24,1,1,0,2,1,0,0,1
1222,56,16,1,1,1,2,1,0,0,1
1223,57,17,1,1,1,2,1,0,0,1
1224,58,18,1,1,1,2,1,0,0,1
1225,59,19,1,1,1,2,1,0,0,1
1226,60,20,1,1,1,2,1,0,0,1
1227,61,21,1,1,1,2,1,0,0,1
1228,62,22,1,1,1,2,1,0,0,1
1229,63,23,1,1,1,2,1,0,0,1
1230,64,24,1,1,1,2,1,0,0,1
1231,56,16,1,1,0,2,1,0,0,1
1232,57,17,1,1,0,2,1,0,0,1
1233,58,18,1,1,0,2,1,0,0,1
1234,59,19,1,1,0,2,1,0,0,1
1235,60,20,1,1,0,2,1,0,0,1
1236,61,21,1,1,0,2,1,0,0,1
1237,62,22,1,1,0,2,1,0,0,1
1238,63,23,1,1,0,2,1,0,0,1
1239,64,24,1,1,0,2,1,0,0,1
1240,56,16,1,1,0,2,1,0,0,1
1241,57,17,1,1,0,2,1,0,0,1
1242,58,18,1,1,0,2,1,0,0,1
1243,59,19,1,1,0,2,1,0,0,1
1244,60,20,1,1,0,2,1,0,0,1
1245,61,21,1,1,0,2,1,0,0,1
1246,62,22,1,1,0,2,1,0,0,1
1247,63,23,1,1,0,2,1,0,0,1
1248,64,24,1,1,0,2,1,0,0,1
1249,56,16,1,1,0,2,1,0,0,1
1250,57,17,1,1,0,2,1,0,0,1
